,id,full_text,location,part_of_s
862,1240958998393675776,"['I', 'related', 'earlier', 'conversation', ',', 'lady', 'hid', 'travel', 'details', '.']","Kolkata, India","[('I', 'PRP'), ('related', 'VBN'), ('earlier', 'RBR'), ('conversation', 'NN'), (',', ','), ('lady', 'JJ'), ('hid', 'NN'), ('travel', 'NN'), ('details', 'NNS'), ('.', '.')]"
863,1240959027787546626,"['retweet', ':', 'mankind', 'trying', 'stop', 'corona', '..', 'coronastopkarona', 'coronavirusupdate']",,"[('retweet', 'NN'), (':', ':'), ('mankind', 'NN'), ('trying', 'VBG'), ('stop', 'JJ'), ('corona', 'NN'), ('..', 'NNP'), ('coronastopkarona', 'NN'), ('coronavirusupdate', 'NN')]"
864,1240959028005568512,"['retweet', ':', 'y', '’', 'all', 'please', 'follow', 'government', 'instructions', 'knock', 'coronavirus', 'done', '?', 'I', 'feel', 'like', 'a…']","Maryland, Australia","[('retweet', 'NN'), (':', ':'), ('y', 'NN'), ('’', 'IN'), ('all', 'DT'), ('please', 'NN'), ('follow', 'JJ'), ('government', 'NN'), ('instructions', 'NNS'), ('knock', 'VBP'), ('coronavirus', 'NN'), ('done', 'VBN'), ('?', '.'), ('I', 'PRP'), ('feel', 'VBP'), ('like', 'IN'), ('a…', 'NN')]"
865,1240959028563513345,"['retweet', ':', 'so', ',', 'must', 'halt', 'leadership', 'election', ',', 'keep', 'corbyn', 'place', 'duration']",Apocalypse,"[('retweet', 'NN'), (':', ':'), ('so', 'RB'), (',', ','), ('must', 'MD'), ('halt', 'VB'), ('leadership', 'NN'), ('election', 'NN'), (',', ','), ('keep', 'VB'), ('corbyn', 'JJ'), ('place', 'NN'), ('duration', 'NN')]"
866,1240959028710293505,"['retweet', ':', 'countries', 'coronavirus', 'deaths', ':', '-', 'italy', '-', 'china', '-', 'iran', '-', 'spain']",,"[('retweet', 'NN'), (':', ':'), ('countries', 'NNS'), ('coronavirus', 'VBP'), ('deaths', 'NNS'), (':', ':'), ('-', ':'), ('italy', 'NN'), ('-', ':'), ('china', 'NN'), ('-', ':'), ('iran', 'NN'), ('-', ':'), ('spain', 'NN')]"
867,1240959028731265024,"['retweet', ':', 'tuesday', 'I', 'lost', 'job', 'due', 'financial', 'pressures', 'coronavirus', 'outbreak', '.', 'firms', 'l…']","London, United Kingdom","[('retweet', 'NN'), (':', ':'), ('tuesday', 'NN'), ('I', 'PRP'), ('lost', 'VBD'), ('job', 'NN'), ('due', 'JJ'), ('financial', 'JJ'), ('pressures', 'NNS'), ('coronavirus', 'VBP'), ('outbreak', 'JJ'), ('.', '.'), ('firms', 'NNS'), ('l…', 'VBP')]"
868,1240959031457599489,"['ignorance', 'truth', '.', 'look', 'covid-19', 'done', 'italy', ',', 'france', 'iran', 'understand', 'self', 'distancing', 'moment', 'important', '.']","Nairobi, Kenya","[('ignorance', 'NN'), ('truth', 'NN'), ('.', '.'), ('look', 'VB'), ('covid-19', 'JJ'), ('done', 'VBN'), ('italy', 'NN'), (',', ','), ('france', 'NN'), ('iran', 'NN'), ('understand', 'VBP'), ('self', 'NN'), ('distancing', 'VBG'), ('moment', 'NN'), ('important', 'JJ'), ('.', '.')]"
869,1240959031646261248,"['retweet', ':', '▻', 'self-isolate', '?', '▻', 'self-isolation', 'mean', '?', '▻', 'live', 'others', '?', 'help', 'yo…']","London, United Kingdom","[('retweet', 'NN'), (':', ':'), ('▻', 'JJ'), ('self-isolate', 'NN'), ('?', '.'), ('▻', 'JJ'), ('self-isolation', 'NN'), ('mean', 'NN'), ('?', '.'), ('▻', 'UH'), ('live', 'JJ'), ('others', 'NNS'), ('?', '.'), ('help', 'NN'), ('yo…', 'VB')]"
870,1240959032602451968,"['retweet', ':', 'iceland', 'tested', 'higher', 'proportion', 'citizens', 'coronavirus', 'anywhere', 'else', 'world', '.', 'found', 'hal…']","Melbourne, Australia","[('retweet', 'NN'), (':', ':'), ('iceland', 'NN'), ('tested', 'VBD'), ('higher', 'JJR'), ('proportion', 'NN'), ('citizens', 'NNS'), ('coronavirus', 'VBP'), ('anywhere', 'RB'), ('else', 'RB'), ('world', 'NN'), ('.', '.'), ('found', 'VBN'), ('hal…', 'NN')]"
871,1240959036285206528,"['retweet', ':', 'mumbai', 'coronavirus', 'news', ':', 'ulhasnagar', 'woman', 'tested', 'positive', 'coronavirus', 'infection', 'attended', 'satsang', 'devo…']",Finland,"[('retweet', 'NN'), (':', ':'), ('mumbai', 'NN'), ('coronavirus', 'NN'), ('news', 'NN'), (':', ':'), ('ulhasnagar', 'JJ'), ('woman', 'NN'), ('tested', 'VBD'), ('positive', 'JJ'), ('coronavirus', 'NN'), ('infection', 'NN'), ('attended', 'VBD'), ('satsang', 'NN'), ('devo…', 'NN')]"
872,1240959036817838081,"['retweet', ':', 'big', 'jump', '\u2066\u2069', 'new', '\u2066\u2069', 'poll', '“', '55', '%', 'americans', 'approve', 'president', ""'s"", 'management', 'cri…']",USA Pennsylvania,"[('retweet', 'NN'), (':', ':'), ('big', 'JJ'), ('jump', 'NN'), ('\u2066\u2069', 'VBD'), ('new', 'JJ'), ('\u2066\u2069', 'NNP'), ('poll', 'NN'), ('“', 'RB'), ('55', 'CD'), ('%', 'NN'), ('americans', 'NNS'), ('approve', 'VBP'), ('president', 'NN'), (""'s"", 'POS'), ('management', 'NN'), ('cri…', 'NN')]"
873,1240959095127097346,"['retweet', ':', 'anyone', 'considering', 'trip', 'pub', 'indeed', 'visit', 'parents/grandparents', 'needs', 'watch', 'remarkable', 'report', 's…']","Liverpool, United Kingdom","[('retweet', 'NN'), (':', ':'), ('anyone', 'NN'), ('considering', 'VBG'), ('trip', 'NN'), ('pub', 'NN'), ('indeed', 'RB'), ('visit', 'JJ'), ('parents/grandparents', 'NNS'), ('needs', 'VBZ'), ('watch', 'NN'), ('remarkable', 'JJ'), ('report', 'NN'), ('s…', 'NN')]"
874,1240959095261233152,"['retweet', ':', 'clear', ',', 'sen', 'loeffler', 'dumped', 'stock', ',', 'illegally', 'using', 'non-public', 'information', '(', 'allegedlyConfusion', ',', 'used', 'proceeds…']",Universe,"[('retweet', 'NN'), (':', ':'), ('clear', 'JJ'), (',', ','), ('sen', 'JJ'), ('loeffler', 'NN'), ('dumped', 'VBD'), ('stock', 'NN'), (',', ','), ('illegally', 'RB'), ('using', 'VBG'), ('non-public', 'JJ'), ('information', 'NN'), ('(', '('), ('allegedlyConfusion', 'NN'), (',', ','), ('used', 'VBD'), ('proceeds…', 'NN')]"
875,1240959095353589760,"['retweet', ':', 'german', 'fin', 'minute', 'reportedly', 'considers', 'fiscal', 'measures', '%', 'gdp', '(', '€180bnConfusion', ',', 'needed', '.', 'no', ',', 'seem', 'to…']","Sousa, Brazil","[('retweet', 'NN'), (':', ':'), ('german', 'JJ'), ('fin', 'NN'), ('minute', 'NN'), ('reportedly', 'RB'), ('considers', 'VBZ'), ('fiscal', 'JJ'), ('measures', 'NNS'), ('%', 'NN'), ('gdp', 'NN'), ('(', '('), ('€180bnConfusion', 'NN'), (',', ','), ('needed', 'VBN'), ('.', '.'), ('no', 'DT'), (',', ','), ('seem', 'VBP'), ('to…', 'NN')]"
876,1240959098826428417,"['retweet', ':', 'f.a.o', '.', 'r4today', '&', 'amp', ';', '-', 'people', 'given', 'airtime', 'advise', 'us', 'covid19', ':', 'tim', 'martin', 'nig…']","Weimar, United States","[('retweet', 'NN'), (':', ':'), ('f.a.o', 'NN'), ('.', '.'), ('r4today', 'NN'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('-', ':'), ('people', 'NNS'), ('given', 'VBN'), ('airtime', 'RB'), ('advise', 'VB'), ('us', 'PRP'), ('covid19', 'VB'), (':', ':'), ('tim', 'NN'), ('martin', 'NN'), ('nig…', 'NN')]"
877,1240959099740684289,"['retweet', ':', 'f', '*', '*', 'king', 'bullsh', '*', 't']",,"[('retweet', 'NN'), (':', ':'), ('f', 'JJ'), ('*', 'NNP'), ('*', 'NNP'), ('king', 'VBG'), ('bullsh', 'NN'), ('*', 'NNP'), ('t', 'NN')]"
878,1240959099816329216,"['retweet', ':', 'new', 'jersey', 'family', 'ravaged', 'covid19', 'already', 'died', '.', 'may', 'souls', 'rest', 'peace', 'mo…']","Lagos, Nigeria","[('retweet', 'NN'), (':', ':'), ('new', 'JJ'), ('jersey', 'NNS'), ('family', 'NN'), ('ravaged', 'VBD'), ('covid19', 'NNS'), ('already', 'RB'), ('died', 'VBD'), ('.', '.'), ('may', 'MD'), ('souls', 'VB'), ('rest', 'VB'), ('peace', 'NN'), ('mo…', 'NN')]"
879,1240959946310725633,"['retweet', ':', 'I', 'increasingly', 'worried', 'rate', 'losing', 'frontline', 'staff', 'quarantine', '(', 'something', 'ex…']","London, United Kingdom","[('retweet', 'NN'), (':', ':'), ('I', 'PRP'), ('increasingly', 'RB'), ('worried', 'VBD'), ('rate', 'NN'), ('losing', 'VBG'), ('frontline', 'JJ'), ('staff', 'NN'), ('quarantine', 'NN'), ('(', '('), ('something', 'NN'), ('ex…', 'NN')]"
880,1240959946524672000,"['retweet', ':', 'confirmed', 'cases', 'coronavirus', '-', 'that', '’', 's', '%', 'increase', 'yesterday', '.', 'yesterday', '’', 's', 'increase', '…']",Pennsylvania,"[('retweet', 'NN'), (':', ':'), ('confirmed', 'VBN'), ('cases', 'NNS'), ('coronavirus', 'VBP'), ('-', ':'), ('that', 'IN'), ('’', 'NNP'), ('s', 'VBD'), ('%', 'NN'), ('increase', 'NN'), ('yesterday', 'NN'), ('.', '.'), ('yesterday', 'NN'), ('’', 'VBD'), ('s', 'JJ'), ('increase', 'NN'), ('…', 'NN')]"
881,1240959947015323648,"['retweet', ':', 'plaquenil', 'hydroxychloroquine', 'approved', 'covid19', 'I', 'think', 'bit', 'premature', '.', 'please', 'don', '’', 't', 'hoard', 'medication', '.', 'the…']",,"[('retweet', 'NN'), (':', ':'), ('plaquenil', 'JJ'), ('hydroxychloroquine', 'NN'), ('approved', 'VBD'), ('covid19', 'JJ'), ('I', 'PRP'), ('think', 'VBP'), ('bit', 'JJ'), ('premature', 'NN'), ('.', '.'), ('please', 'VB'), ('don', 'JJ'), ('’', 'NNP'), ('t', 'NN'), ('hoard', 'NN'), ('medication', 'NN'), ('.', '.'), ('the…', 'NN')]"
882,1240959950878158850,"['retweet', ':', 'kanikakapoor', 'returned', 'london', 'lucknow', ',', 'hid', 'bathroom', 'airport', 'sneaked', 'without', 'informing', 'anyone', 'a…']",PrayagRaj,"[('retweet', 'NN'), (':', ':'), ('kanikakapoor', 'NN'), ('returned', 'VBD'), ('london', 'RB'), ('lucknow', 'JJ'), (',', ','), ('hid', 'JJ'), ('bathroom', 'NN'), ('airport', 'NN'), ('sneaked', 'VBD'), ('without', 'IN'), ('informing', 'VBG'), ('anyone', 'NN'), ('a…', 'NN')]"
883,1240959955466891265,"['retweet', ':', 'hospital', 'divided', 'us', 'groups', '(', 'red', ',', 'orange', ',', 'green', ',', 'blueConfusion', 'help', 'deal', 'coronavirus', 'patients', '..', 'i', '’', 'm', 'nervous…']","London, United Kingdom","[('retweet', 'NN'), (':', ':'), ('hospital', 'NN'), ('divided', 'VBD'), ('us', 'PRP'), ('groups', 'NNS'), ('(', '('), ('red', 'JJ'), (',', ','), ('orange', 'NN'), (',', ','), ('green', 'JJ'), (',', ','), ('blueConfusion', 'NN'), ('help', 'NN'), ('deal', 'VB'), ('coronavirus', 'JJ'), ('patients', 'NNS'), ('..', 'VBP'), ('i', 'JJ'), ('’', 'VBP'), ('m', 'NN'), ('nervous…', 'NN')]"
884,1240959955512983552,"['coronavirus', 'situation', 'explained', 'kids', '.', '*', '*', 'your', 'boomer', 'parents', '.', '*', 'chuckleheaded', 'celebrities', '.', '*', 'dumba', '*', '*', 'spring', 'breakers', '.', '*', ""''"", 'freedom', ""''"", 'lovers', '.', '*', 'selfish', 'f', '*', '*', 'ksticks', 'age', '.']","Toronto, Canada","[('coronavirus', 'NN'), ('situation', 'NN'), ('explained', 'VBD'), ('kids', 'NNS'), ('.', '.'), ('*', 'VB'), ('*', 'IN'), ('your', 'PRP$'), ('boomer', 'NN'), ('parents', 'NNS'), ('.', '.'), ('*', 'NN'), ('chuckleheaded', 'VBD'), ('celebrities', 'NNS'), ('.', '.'), ('*', 'VB'), ('dumba', 'JJ'), ('*', 'NNP'), ('*', 'NNP'), ('spring', 'NN'), ('breakers', 'NNS'), ('.', '.'), ('*', 'NN'), (""''"", ""''""), ('freedom', 'NN'), (""''"", ""''""), ('lovers', 'NNS'), ('.', '.'), ('*', 'JJ'), ('selfish', 'JJ'), ('f', 'NN'), ('*', 'NNP'), ('*', 'NN'), ('ksticks', 'NNS'), ('age', 'NN'), ('.', '.')]"
885,1240959959086628864,"['retweet', ':', 'read', '\u2066\u2069', '\u2066\u2069', 'ceo', 'starace', 'says', 'renewables', 'lead', 'economic', 'kick-start', 'coronavirus', '|', '\u2066…']",,"[('retweet', 'NN'), (':', ':'), ('read', 'JJ'), ('\u2066\u2069', 'NNP'), ('\u2066\u2069', 'NNP'), ('ceo', 'NN'), ('starace', 'NN'), ('says', 'VBZ'), ('renewables', 'NNS'), ('lead', 'JJ'), ('economic', 'JJ'), ('kick-start', 'JJ'), ('coronavirus', 'NN'), ('|', 'NNP'), ('\u2066…', 'NN')]"
886,1240959963868135424,"['retweet', ':', 'unlawful', 'us', 'sanctions', 'drained', 'iran', ""'s"", 'economic', 'resources', ',', 'impairing', 'ability', 'fight', 'covid19', '.', 'literally', 'kill', 'innocents…']",Iceland,"[('retweet', 'NN'), (':', ':'), ('unlawful', 'JJ'), ('us', 'PRP'), ('sanctions', 'NNS'), ('drained', 'VBD'), ('iran', 'NN'), (""'s"", 'POS'), ('economic', 'JJ'), ('resources', 'NNS'), (',', ','), ('impairing', 'VBG'), ('ability', 'NN'), ('fight', 'NN'), ('covid19', 'NN'), ('.', '.'), ('literally', 'RB'), ('kill', 'JJ'), ('innocents…', 'NN')]"
887,1240959983858089986,"['retweet', ':', 'lot', 'false', 'information', 'around', 'regarding', 'covid-19', '.', 'facts', '.', 'thread', '/n', ',', 'people', 'ages', 'can…']",Lyallpur Pakistan,"[('retweet', 'NN'), (':', ':'), ('lot', 'NN'), ('false', 'JJ'), ('information', 'NN'), ('around', 'IN'), ('regarding', 'VBG'), ('covid-19', 'NN'), ('.', '.'), ('facts', 'NNS'), ('.', '.'), ('thread', 'NN'), ('/n', 'NN'), (',', ','), ('people', 'NNS'), ('ages', 'NNS'), ('can…', 'VBP')]"
888,1240959988362813440,"['words', 'echo', 'feelings', 'exactly', '.']","London, United Kingdom","[('words', 'NNS'), ('echo', 'VBP'), ('feelings', 'NNS'), ('exactly', 'RB'), ('.', '.')]"
889,1240959988975222784,"['retweet', ':', 'two', 'weeks', 'ago', ':', 'holy', 'sh', '*', 't', 'coronavirus', 'china', 'crazy', 'now', ':', 'holy', 'sh', '*', 't', 'i', '’', 'm', 'unemployed']",SmallTownTexas,"[('retweet', 'NN'), (':', ':'), ('two', 'CD'), ('weeks', 'NNS'), ('ago', 'RB'), (':', ':'), ('holy', 'NN'), ('sh', 'NN'), ('*', 'NNP'), ('t', 'NN'), ('coronavirus', 'NN'), ('china', 'NN'), ('crazy', 'NN'), ('now', 'RB'), (':', ':'), ('holy', 'NN'), ('sh', 'NN'), ('*', 'NNP'), ('t', 'NN'), ('i', 'NN'), ('’', 'VBP'), ('m', 'NN'), ('unemployed', 'JJ')]"
890,1240959989163982848,"['retweet', ':', 'pakistan', ""'s"", 'public', 'information', 'campaign', 'working', '?', 'many', 'still', 'know', 'coronavirus', 'pr…']","Islamabad, Pakistan","[('retweet', 'NN'), (':', ':'), ('pakistan', 'NN'), (""'s"", 'POS'), ('public', 'JJ'), ('information', 'NN'), ('campaign', 'NN'), ('working', 'VBG'), ('?', '.'), ('many', 'JJ'), ('still', 'RB'), ('know', 'VBP'), ('coronavirus', 'NNS'), ('pr…', 'VB')]"
891,1240959992288751616,"['retweet', ':', 'well', 'absolutely', 'made', 'day', 'loudly_crying_face🥰', 'thank', 'sharing', 'this', '.', 'wonderful', 'local', 'school', 'making', 'thank', 'y…']","Valley, United States","[('retweet', 'NN'), (':', ':'), ('well', 'RB'), ('absolutely', 'RB'), ('made', 'VBN'), ('day', 'NN'), ('loudly_crying_face🥰', 'JJ'), ('thank', 'NN'), ('sharing', 'VBG'), ('this', 'DT'), ('.', '.'), ('wonderful', 'JJ'), ('local', 'JJ'), ('school', 'NN'), ('making', 'VBG'), ('thank', 'JJ'), ('y…', 'NN')]"
892,1240959993119035393,"['retweet', ':', 'here', ""'s"", 'thread', 'health', 'ministry', ""'s"", 'briefing', 'covid-19', '.', 'coronavirusoutbreak', 'covid19india']","Mumbai, India","[('retweet', 'NN'), (':', ':'), ('here', 'RB'), (""'s"", 'VBZ'), ('thread', 'JJ'), ('health', 'NN'), ('ministry', 'NN'), (""'s"", 'POS'), ('briefing', 'VBG'), ('covid-19', 'NN'), ('.', '.'), ('coronavirusoutbreak', 'NN'), ('covid19india', 'NN')]"
893,1240959996193579011,"['this', '.', 'exactly', 'this', '.']",,"[('this', 'DT'), ('.', '.'), ('exactly', 'RB'), ('this', 'DT'), ('.', '.')]"
894,1240959996592095233,"['retweet', ':', 'give', 'pay', 'rise', 'since', 'you', '’', 're', 'grateful', '.']","London, United Kingdom","[('retweet', 'NN'), (':', ':'), ('give', 'JJ'), ('pay', 'NN'), ('rise', 'NN'), ('since', 'IN'), ('you', 'PRP'), ('’', 'VBP'), ('re', 'JJ'), ('grateful', 'NN'), ('.', '.')]"
895,1240959996969582592,"['wow', ',', 'people', 'really', 'sc', '*', '*', 'my']","London, United Kingdom","[('wow', 'NN'), (',', ','), ('people', 'NNS'), ('really', 'RB'), ('sc', 'JJ'), ('*', 'NN'), ('*', 'NNP'), ('my', 'PRP$')]"
896,1240960001075789824,"['retweet', ':', 'fun', 'fact', ':', 'tradition', 'europeans', 'spread', 'potentially', 'fatal', 'disease', 'every', 'country', 'fully', 'inhabited', 'wh…']","Charlotte, United States","[('retweet', 'NN'), (':', ':'), ('fun', 'NN'), ('fact', 'NN'), (':', ':'), ('tradition', 'NN'), ('europeans', 'NNS'), ('spread', 'VBP'), ('potentially', 'RB'), ('fatal', 'JJ'), ('disease', 'NN'), ('every', 'DT'), ('country', 'NN'), ('fully', 'RB'), ('inhabited', 'VBN'), ('wh…', 'NN')]"
897,1240960001134317569,"['retweet', ':', 'you.s', '.', 'treasury', 'slaps', 'news', 'sanctions', 'iran', 'gross', 'mishandling', 'covid-19', 'outbreak', 'oann']",QLD,"[('retweet', 'NN'), (':', ':'), ('you.s', 'NN'), ('.', '.'), ('treasury', 'NN'), ('slaps', 'NNS'), ('news', 'NN'), ('sanctions', 'NNS'), ('iran', 'VBP'), ('gross', 'JJ'), ('mishandling', 'VBG'), ('covid-19', 'JJ'), ('outbreak', 'NN'), ('oann', 'NN')]"
898,1240960001276968961,"['retweet', ':', 'everyone', 'coming', 'corona', 'barista']",,"[('retweet', 'NN'), (':', ':'), ('everyone', 'NN'), ('coming', 'VBG'), ('corona', 'NNS'), ('barista', 'NN')]"
899,1240960001620848641,"['retweet', ':', 'I', 'really', 'value', 'add', 'fact', 'anything', 'tweeting', 'chairman', 'new', 'york', 'stock', 'exc…']","Austin, United States","[('retweet', 'NN'), (':', ':'), ('I', 'PRP'), ('really', 'RB'), ('value', 'NN'), ('add', 'VB'), ('fact', 'NN'), ('anything', 'NN'), ('tweeting', 'VBG'), ('chairman', 'NN'), ('new', 'JJ'), ('york', 'NN'), ('stock', 'NN'), ('exc…', 'NN')]"
900,1240960004473212929,"['keep', 'partying', 'spring', 'breakers', '!', 'healthcare', 'system', 'enough', 'equipment', 'everyone', 'infect', '.', 'said', 'one', '.', 'ever', '.', 'joke', 'vacation', '.', 'virus', 'real', '.', 'issues', 'real', '.', 'stay', 'safe', 'can', '.', 'thanks', 'care', '.']","Milton, United States","[('keep', 'VB'), ('partying', 'VBG'), ('spring', 'NN'), ('breakers', 'NNS'), ('!', '.'), ('healthcare', 'NN'), ('system', 'NN'), ('enough', 'JJ'), ('equipment', 'NN'), ('everyone', 'NN'), ('infect', 'NN'), ('.', '.'), ('said', 'VBD'), ('one', 'CD'), ('.', '.'), ('ever', 'RB'), ('.', '.'), ('joke', 'NN'), ('vacation', 'NN'), ('.', '.'), ('virus', 'NN'), ('real', 'JJ'), ('.', '.'), ('issues', 'NNS'), ('real', 'JJ'), ('.', '.'), ('stay', 'VB'), ('safe', 'JJ'), ('can', 'MD'), ('.', '.'), ('thanks', 'NNS'), ('care', 'NN'), ('.', '.')]"
901,1240960004594655232,['darn'],USA Oklahoma,"[('darn', 'NN')]"
902,1240960004884135936,"['retweet', ':', 'another', 'rubbish', 'thread', 'designed', 'reap', 'economic', 'medical', 'stresses', 'coronavirus', 'coupled', 'low', 'oi…']","Abuja, Nigeria","[('retweet', 'NN'), (':', ':'), ('another', 'DT'), ('rubbish', 'JJ'), ('thread', 'NN'), ('designed', 'VBN'), ('reap', 'JJ'), ('economic', 'JJ'), ('medical', 'JJ'), ('stresses', 'NNS'), ('coronavirus', 'VBP'), ('coupled', 'VBN'), ('low', 'JJ'), ('oi…', 'NN')]"
903,1240960004963917826,"['retweet', ':', 'would', 'take', 'mind', 'covid19', 'bit', '?', 'reading', 'russiareport', '.']","London, United Kingdom","[('retweet', 'NN'), (':', ':'), ('would', 'MD'), ('take', 'VB'), ('mind', 'NN'), ('covid19', 'NN'), ('bit', 'NN'), ('?', '.'), ('reading', 'VBG'), ('russiareport', 'NN'), ('.', '.')]"
904,1240960005181853697,"['retweet', ':', 'israel', 'pharma', 'giant', 'teva', 'donate', 'million', 'tablets', 'march', ',', 'million', 'within', 'month', ',', 'hydroxychloroquine', 'sulf…']",Estonia,"[('retweet', 'NN'), (':', ':'), ('israel', 'NN'), ('pharma', 'NN'), ('giant', 'NN'), ('teva', 'NN'), ('donate', 'NN'), ('million', 'CD'), ('tablets', 'NNS'), ('march', 'VBP'), (',', ','), ('million', 'CD'), ('within', 'IN'), ('month', 'NN'), (',', ','), ('hydroxychloroquine', 'NN'), ('sulf…', 'NN')]"
905,1240960005702135808,"['retweet', ':', 'week', 'office', ',', 'collaboration', 'sheriff', ',', '&', 'amp', ';', 'courts', 'able', 'secure', 'release', 'people…']",USA Pennsylvania,"[('retweet', 'NN'), (':', ':'), ('week', 'NN'), ('office', 'NN'), (',', ','), ('collaboration', 'NN'), ('sheriff', 'NN'), (',', ','), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('courts', 'NNS'), ('able', 'JJ'), ('secure', 'JJ'), ('release', 'NN'), ('people…', 'NN')]"
906,1240960021560770565,"['parkwood', 'leisure', 'ltd', 'decided', 'close', 'sandiacre', 'friesland', 'sports', 'centre', 'notice', 'due', 'coronavirus', '.']",Derbyshire UK,"[('parkwood', 'NN'), ('leisure', 'NN'), ('ltd', 'NN'), ('decided', 'VBD'), ('close', 'JJ'), ('sandiacre', 'JJ'), ('friesland', 'NN'), ('sports', 'NNS'), ('centre', 'NN'), ('notice', 'NN'), ('due', 'JJ'), ('coronavirus', 'NN'), ('.', '.')]"
907,1240960021699145730,"['retweet', ':', 'noticed', 'bayfield', ',', 'wi', 'confirmed', 'case', 'covid-19']",USA Wisconsin,"[('retweet', 'NN'), (':', ':'), ('noticed', 'JJ'), ('bayfield', 'NN'), (',', ','), ('wi', 'NN'), ('confirmed', 'VBD'), ('case', 'NN'), ('covid-19', 'NN')]"
908,1240959913163186177,"['retweet', ':', 'orange', 'juice', 'simpson', 'shares', 'brief', 'message', 'coronavirus', 'face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy', 'please', 'watch']",CrunchyRoll,"[('retweet', 'NN'), (':', ':'), ('orange', 'NN'), ('juice', 'NN'), ('simpson', 'JJ'), ('shares', 'NNS'), ('brief', 'JJ'), ('message', 'NN'), ('coronavirus', 'NN'), ('face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy', 'JJ'), ('please', 'NN'), ('watch', 'NN')]"
909,1240959913238691850,"['retweet', ':', 'due', 'covid19', 'crisis', 'taking', 'steps', 'suspend', 'resettlement', 'departures', 'refugees', '.', 'this…']",Nigeria,"[('retweet', 'NN'), (':', ':'), ('due', 'JJ'), ('covid19', 'NN'), ('crisis', 'NN'), ('taking', 'VBG'), ('steps', 'NNS'), ('suspend', 'VBP'), ('resettlement', 'NN'), ('departures', 'NNS'), ('refugees', 'NNS'), ('.', '.'), ('this…', 'NN')]"
910,1240959913423233025,"['need', 'urgent', 'changes', 'ensure', 'migrants', 'protected', 'covid-19', 'pandemic', '.', 'read', 'joint', 'letter', 'home', 'secretary', 'add', 'name']",,"[('need', 'NN'), ('urgent', 'JJ'), ('changes', 'NNS'), ('ensure', 'VB'), ('migrants', 'NNS'), ('protected', 'VBN'), ('covid-19', 'JJ'), ('pandemic', 'NN'), ('.', '.'), ('read', 'VB'), ('joint', 'JJ'), ('letter', 'NN'), ('home', 'NN'), ('secretary', 'NN'), ('add', 'NN'), ('name', 'NN')]"
911,1240959917428584448,"['retweet', ':', 'you', '’', 're', 'going', 'f', '*', '*', 'king', 'believe', 'this', '.', 'go', 'ahead', 'republican', 'married', 'president', '.', 's…']",Australia,"[('retweet', 'NN'), (':', ':'), ('you', 'PRP'), ('’', 'VBP'), ('re', 'VB'), ('going', 'VBG'), ('f', 'JJ'), ('*', 'NNP'), ('*', 'NNP'), ('king', 'VBG'), ('believe', 'VBP'), ('this', 'DT'), ('.', '.'), ('go', 'VB'), ('ahead', 'RB'), ('republican', 'JJ'), ('married', 'JJ'), ('president', 'NN'), ('.', '.'), ('s…', 'NN')]"
